symbol,entry_bar,exit_bar,entry_time,exit_time,direction,outcome,entry,tp1,tp2,sl,gross_r,net_r,cost_r,mtf_score,volume_ratio,rsi,eff_ratio,vol_atr_pct,vol_ratio_regime,adaptive_pack,adaptive_reason,risk_mult,size_mult,quality_score,trend_score,volatility_score,entry_quality_score,portfolio_risk_score,session,trend_1h,trend_4h,entry_source,bos_extension_atr,bos_candles_ago,overhead_atr,underfoot_atr,buy_pressure,accel_ratio,absorption,signals,score_tags,premium,knn_score,swing_trend
AAPLUSDT,626,632,1785744900,1785751200,SHORT,SL,308.94,306.9,305.23272,310.17576,-1.50514663041365,-2.2551466304136336,0.7499999999999832,14,5.08,36.18,0.3732970027247895,0.002776559090737715,2.3848328790205264,base,adaptive disabled,1.0,1.5,72.0,60,90,70,80,OFF,neutral,bearish,FVG,1.398,1,0.894,0.458,-0.1825,1.246,3.311,BOS bearish | Vol 5.1x | FVG | ChoCH | Engulfing | Zone:FVG | MTF 14,BOS+2 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF,0,0.5,range
GOOGLUSDT,633,646,1785751200,1785763800,LONG,TP2,361.325,365.12836904,372.73510713,357.52163096,4.5000000039438754,4.2149961064519825,0.28500389749189264,18,7.36,66.72,0.316326530612245,0.002646978453075929,1.3460444654694084,base,adaptive disabled,1.25,1.5,89.9,90,97,90,80,OFF,bullish,bullish,FVG,1.271,1,-1.0,9.445,0.3951,2.333,4.961,BOS bullish | Vol 7.4x | FVG | ChoCH | Engulfing | BullWick | StrongTrend1h | Zone:FVG | MTF 18 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.6,range
MSFTUSDT,636,638,1785753900,1785756600,LONG,TRAIL,470.34,474.157068,481.791204,466.522932,0.9664269224561828,0.719986460824372,0.24644046163181071,18,2.44,61.64,0.2791282481139995,0.0030455801653141968,1.437606128336635,base,adaptive disabled,1.25,1.0,86.1,90,93,80,80,OFF,bullish,bullish,OB,0.237,2,-1.0,10.539,0.0416,0.708,1.724,BOS bullish | Vol 2.4x | FVG | OB | ChoCH | StrongTrend1h | Zone:OB | MTF 18 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | OB+1 | ChoCH+1 | Zone:OB+1 | Sess:OFF | Strong1h+1 | NestedOB_1h+2 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.675,range
METAUSDT,640,642,1785757500,1785760200,LONG,TRAIL,564.8,567.14483692,571.83451077,562.45516308,2.0224035550453747,1.5406642961803965,0.4817392588649782,15,2.42,60.82,0.1943198804185369,0.0026397482965492256,1.1730667292313164,base,adaptive disabled,1.25,1.0,84.1,90,83,80,80,OFF,bullish,bullish,OB,0.324,1,0.36,6.75,0.141,0.0,2.624,BOS bullish | Vol 2.4x | FVG | OB | ChoCH | StrongTrend1h | Zone:OB | MTF 15 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | OB+1 | ChoCH+1 | Zone:OB+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.475,bear
CRCLUSDT,643,647,1785760200,1785764700,SHORT,TRAIL,59.27,58.38095,56.60285,60.15905,0.0,-0.13333333333333372,0.13333333333333372,13,2.17,29.39,0.49722735674676516,0.006040171213881149,1.6269069856544989,base,adaptive disabled,1.15,1.0,87.5,90,100,80,80,OFF,bearish,bearish,OB,6.125,9,6.409,0.543,-0.172,0.18,1.954,BOS bearish | Vol 2.2x | FVG | OB | StrongTrend1h | Zone:OB | MTF 13 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTCok+1 | FVG+1 | OB+1 | Zone:OB+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15,0,0.575,range
XAGUSDT,643,646,1785760200,1785763800,SHORT,TRAIL,57.865,57.10387469,55.58162407,58.62612531,2.190614947968689,1.9625381809511784,0.22807676701751078,14,2.01,29.31,0.3414634146341418,0.004150355129204052,1.4223511166343568,base,adaptive disabled,1.15,1.5,81.8,65,100,90,80,OFF,bearish,neutral,FVG,1.626,1,1.161,0.232,-0.1064,0.0,1.505,BOS bearish | Vol 2.0x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4hN+1 | Vol+2 | BTCok+1 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15,0,0.475,range
AMZNUSDT,644,648,1785761100,1785765600,LONG,TRAIL,277.245,280.63863021,287.42589062,273.85136979,2.994390715208392,2.8309993125841224,0.16339140262426993,16,2.53,71.49,0.48457350272234173,0.0026895817553554903,1.3695449912413704,base,adaptive disabled,1.15,1.0,84.5,90,100,70,80,OFF,bullish,bullish,FVG,1.263,2,-1.0,5.538,0.1353,1.697,2.135,BOS bullish | Vol 2.5x | FVG | ChoCH | Engulfing | BullWick | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | TrendPairRisk:1.15,0,0.675,bear
XAUUSDT,647,734,1785763800,1785843000,SHORT,SL,4045.7,4016.58707647,3958.36122941,4074.81292353,-2.0678101921975114,-2.623673294826971,0.5558631026294598,13,5.81,30.71,0.3682678311499218,0.003091104880351107,1.9380752045204939,base,adaptive disabled,1.15,2.0,73.8,65,90,70,80,OPEN,bearish,neutral,FVG,1.813,4,2.214,1.55,0.0511,1.942,2.78,BOS bearish | Vol 5.8x | FVG | ChoCH | Engulfing | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 13 | Risk x1.15,BOS+2 | 1h+2 | 4hN+1 | Vol+2 | BTCok+1 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15,0,0.5,bear
TSLAUSDT,653,714,1785769200,1785825000,LONG,TRAIL,321.24,326.0586,335.6958,316.4214,1.057466276824248,0.9241329434909147,0.13333333333333325,14,1.47,71.9,0.36510962821734805,0.006219244735361531,3.111300576578619,base,adaptive disabled,1.25,1.0,74.5,90,80,50,80,MIDDAY,bullish,bullish,FVG,3.937,6,-1.0,5.81,0.3787,0.0,2.589,BOS bullish | Vol 1.5x | FVG | ChoCH | BullWick | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:MIDDAY | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.6,bear
CBRSUSDT,657,659,1785772800,1785775500,LONG,TRAIL,211.05,214.21575,220.54725,207.88425,1.0340767037054917,0.9007433703721585,0.13333333333333322,15,1.71,70.72,0.4326797385620918,0.02058164900885623,2.8792567433882987,base,adaptive disabled,1.25,1.0,82.5,90,90,70,80,MIDDAY,bullish,bullish,FVG,0.865,1,0.331,5.035,0.2835,0.0,1.38,BOS bullish | Vol 1.7x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:MIDDAY | Strong1h+1 | TrendPairRisk:1.15 | RelStrengthRisk:1.25,0,0.35,range
GOOGLUSDT,695,720,1785807000,1785830400,LONG,SL,373.385,376.51082444,382.76247333,370.25917556,-1.1820881405610943,-1.4209915128822879,0.23890337232119352,18,1.7,63.73,0.21861777150916673,0.002500402555986082,1.0471067827436369,base,adaptive disabled,1.25,1.0,81.7,90,86,70,80,OFF,bullish,bullish,FVG,1.093,1,3.576,19.034,0.2411,0.0,2.606,BOS bullish | Vol 1.7x | FVG | LiqSweep | MACD_Div | ChoCH | BullWick | StrongTrend1h | Zone:FVG | MTF 18 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | MACD_Div+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.7,bear
SPCXUSDT,705,734,1785816000,1785843000,LONG,TRAIL,115.815,117.552225,121.026675,114.077775,0.9389532797785153,0.8056199464451815,0.13333333333333372,16,4.86,64.91,0.17193947730398942,0.00980987287802968,1.6896762860233345,base,adaptive disabled,1.15,1.0,86.5,90,80,90,80,OFF,bullish,bullish,FVG,1.418,3,2.068,4.556,0.0456,0.0,2.351,BOS bullish | Vol 4.9x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | TrendPairRisk:1.15,0,0.475,range
CBRSUSDT,710,712,1785820500,1785823200,LONG,TRAIL,219.635,222.37,226.81460061,217.2417998,1.162908139454981,0.9793589319962815,0.18354920745869938,16,1.35,58.81,0.20195667365478667,0.004151529426924503,0.8144851921637414,base,adaptive disabled,1.25,1.0,84.3,90,84,80,80,OFF,bullish,bullish,OB,0.365,2,1.085,3.092,0.0317,1.125,1.324,BOS bullish | Vol 1.4x | FVG | OB | ChoCH | StrongTrend1h | Zone:OB | MTF 16 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | OB+1 | ChoCH+1 | Zone:OB+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.5,bear
TSLAUSDT,710,715,1785820500,1785825900,LONG,TRAIL,323.53,326.30767186,331.86301558,320.75232814,1.414688230456559,1.065262506713942,0.3494257237426168,14,1.43,68.51,0.45584045584045907,0.00119000081535465,0.6414501061702363,base,adaptive disabled,1.25,1.5,82.5,90,90,70,80,OFF,bullish,bullish,FVG,1.669,5,-1.0,8.092,0.2037,0.778,1.395,BOS bullish | Vol 1.4x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.6,range
METAUSDT,713,720,1785823200,1785830400,LONG,SL,592.95,598.31,605.43734258,588.78755247,-1.3934109579034277,-1.6783154501409545,0.28490449223752684,15,2.81,66.05,0.3632653061224423,0.0009718671037716696,0.7459395562716462,base,adaptive disabled,1.25,1.0,88.5,90,90,90,80,OFF,bullish,bullish,FVG,0.745,2,6.471,5.478,0.237,2.814,2.793,BOS bullish | Vol 2.8x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.65,range
AAPLUSDT,714,734,1785824100,1785843000,SHORT,TRAIL,304.335,303.09720394,300.61,305.57279606,1.2186887696279864,0.7269518675085832,0.49173690211940324,16,1.34,34.57,0.2367491166077713,0.0015105329181198557,1.6446466622079112,base,adaptive disabled,1.0,1.0,76.1,90,88,50,80,OFF,bearish,bearish,FVG,2.089,2,11.64,3.931,-0.3112,0.0,0.597,BOS bearish | Vol 1.3x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 16,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | NestedOB_1h+2,0,0.6,range
MUUSDT,715,722,1785825000,1785832200,LONG,TRAIL,842.78,855.4217,880.7051,830.1383,1.7624903079095076,1.6291569745761745,0.13333333333333316,13,2.24,64.29,0.1737967914438509,0.0069081321173631366,0.9761558009615244,base,adaptive disabled,1.25,1.0,68.2,55,80,70,80,OFF,bullish,neutral,FVG,1.058,3,0.404,1.679,-0.0074,0.0,3.088,BOS bullish | Vol 2.2x | FVG | ChoCH | BullWick | Zone:FVG | MTF 13 | Risk x1.25,BOS+2 | 1h+2 | 4hN+1 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF | QualityRisk:1.15 | RelStrengthRisk:1.25,0,0.45,range
INTCUSDT,717,722,1785826800,1785832200,LONG,TRAIL,92.665,94.12,96.834925,91.275025,1.3853858979257039,1.2520525645923712,0.1333333333333327,15,3.59,60.47,0.22920203735144565,0.0040202631731400835,0.8698126536753332,base,adaptive disabled,1.25,1.0,81.9,90,87,70,80,OFF,bullish,bullish,FVG,1.562,6,2.803,2.653,0.1133,10.0,3.162,BOS bullish | Vol 3.6x | FVG | BullWick | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.525,bear
CBRSUSDT,722,743,1785831300,1785851100,LONG,TRAIL,222.65,225.98975,232.66925,219.31025,0.0,-0.13333333333333297,0.13333333333333297,18,3.63,63.14,0.3327510917030573,0.005687639884424035,1.3013438548065988,base,adaptive disabled,1.25,1.0,93.3,90,99,100,80,OFF,bullish,bullish,OB,2.611,9,-1.0,5.369,0.0952,0.581,3.392,BOS bullish | Vol 3.6x | FVG | OB | ChoCH | StrongTrend1h | Zone:OB | MTF 18 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | OB+1 | ChoCH+1 | Zone:OB+1 | Sess:OFF | Strong1h+1 | NestedOB_1h+2 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.625,bear
SAMSUNGUSDT,722,734,1785831300,1785843000,LONG,TRAIL,168.605,171.134075,176.192225,166.075925,1.733585083641052,1.6002517503077174,0.13333333333333452,14,1.59,63.63,0.4245777518928362,0.0060344336231413125,0.6021768762454477,base,adaptive disabled,1.0,1.0,66.0,60,90,50,80,OFF,neutral,bullish,FVG,0.477,1,0.02,1.345,0.2021,0.509,3.983,BOS bullish | Vol 1.6x | FVG | LiqSweep | ChoCH | Zone:FVG | MTF 14,BOS+2 | 1hN+1 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | LiqSweep+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF | NestedOB_1h+2,0,0.6,bear
SNDKUSDT,723,732,1785832200,1785841200,LONG,TRAIL,1326.265,1346.158975,1385.946925,1306.371025,1.1417961141898492,1.008462780856517,0.1333333333333321,14,1.35,59.75,0.33559125217727975,0.013590605784802277,1.6660658914420003,base,adaptive disabled,1.25,1.0,84.5,90,100,70,80,OFF,bullish,bullish,FVG,0.768,7,0.844,4.618,0.0643,0.457,1.078,BOS bullish | Vol 1.4x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.525,bear
INTCUSDT,730,737,1785838500,1785845700,LONG,TRAIL,94.475,95.892125,98.726375,93.057875,1.3507848944194787,1.2174515610861452,0.13333333333333344,14,1.68,70.87,0.4897637795275605,0.005797202402708381,1.0497574110835932,base,adaptive disabled,1.25,1.0,78.5,90,100,50,80,OFF,bullish,bullish,FVG,0.91,1,5.367,6.537,0.2537,1.658,1.173,BOS bullish | Vol 1.7x | FVG | ChoCH | BullWick | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.575,bull
MUUSDT,734,744,1785842100,1785852000,LONG,TRAIL,865.1,878.0765,904.0295,852.1235,1.8696019633499492,1.7362686300166157,0.13333333333333347,15,1.52,66.95,0.29261136303014007,0.009091103222334378,1.1425268116446639,base,adaptive disabled,1.25,1.0,77.5,90,95,50,80,OFF,bullish,bullish,FVG,0.43,1,8.97,4.783,0.2846,1.507,1.471,BOS bullish | Vol 1.5x | FVG | ChoCH | BullWick | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.525,bull
DRAMUSDT,735,742,1785843000,1785850200,LONG,TRAIL,53.055,53.850825,55.442475,52.259175,1.2156672958615522,1.082333962528219,0.13333333333333322,14,1.43,70.62,0.41207349081365197,0.008187250054441363,1.0395810678903228,base,adaptive disabled,1.25,1.0,78.5,90,100,50,80,OFF,bullish,bullish,FVG,1.512,2,6.736,6.179,0.2391,10.0,1.256,BOS bullish | Vol 1.4x | FVG | ChoCH | BullWick | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.55,bull
SKHYNIXUSDT,735,754,1785843000,1785861000,LONG,TRAIL,1128.96,1162.47,1179.7632,1112.0256,2.0908093746847696,1.957476041351437,0.13333333333333258,14,1.63,69.79,0.422939068100365,0.009642953258237568,0.8099356791480512,base,adaptive disabled,1.25,1.0,78.5,90,100,50,80,OFF,bullish,bullish,FVG,1.897,2,0.212,4.429,0.2867,0.0,1.825,BOS bullish | Vol 1.6x | FVG | ChoCH | BullWick | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.475,bull
SAMSUNGUSDT,738,744,1785845700,1785852000,LONG,TRAIL,171.17,176.73,178.87265,168.60245,2.793155055389877,2.659821722056543,0.13333333333333422,16,1.5,66.36,0.34419551934827053,0.008651077932418908,0.8689822023778015,base,adaptive disabled,1.25,1.0,84.5,90,100,70,80,OFF,bullish,bullish,FVG,2.293,5,2.631,3.974,0.2543,0.0,1.639,BOS bullish | Vol 1.5x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.6,bull
CRCLUSDT,744,748,1785851100,1785855600,LONG,TRAIL,60.94,62.16,63.6823,60.0259,2.886167926783155,2.6861679267831544,0.2000000000000005,15,5.76,58.92,0.19634703196347017,0.02914406078402323,9.776213278568001,base,adaptive disabled,1.25,1.5,70.8,55,63,90,80,OPEN,bullish,neutral,FVG,1.2,5,0.537,0.143,0.1146,9.75,2.09,BOS bullish | Vol 5.8x | FVG | LiqSweep | ChoCH | Session:OPEN | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4hN+1 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Zone:FVG+1 | Sess:OPEN | QualityRisk:1.15 | RelStrengthRisk:1.25,0,0.45,range
INTCUSDT,744,746,1785851100,1785853800,LONG,TRAIL,96.505,97.952575,100.847725,95.057425,3.5516156683576585,3.351615668357659,0.1999999999999999,14,3.32,68.29,0.3466509988249131,0.02182251528359941,3.8600672226684933,base,adaptive disabled,1.25,1.5,80.5,90,80,70,80,OPEN,bullish,bullish,FVG,0.948,1,0.856,6.464,0.1521,1.287,1.841,BOS bullish | Vol 3.3x | FVG | ChoCH | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.625,range
MSTRUSDT,745,750,1785852000,1785857400,LONG,TRAIL,94.0,95.95,97.41359618,92.86213461,1.6779536499342105,1.5127319974854971,0.1652216524487134,17,2.16,54.43,0.15459882583170143,0.015077926942776146,5.252702993477974,base,adaptive disabled,1.25,1.0,76.1,90,58,70,80,OPEN,bullish,bullish,FVG,0.093,2,0.448,1.773,-0.028,0.068,1.204,BOS bullish | Vol 2.2x | FVG | LiqSweep | ChoCH | Engulfing | Session:OPEN | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.625,range
BZUSDT,747,752,1785853800,1785859200,SHORT,TRAIL,81.295,80.075575,77.636725,82.514425,1.9360990747666085,1.8027657414332752,0.13333333333333322,16,1.98,33.11,0.5317073170731703,0.008267341504885154,1.9191404374470373,base,adaptive disabled,1.15,1.0,85.5,90,90,80,80,OPEN,bearish,bearish,OB,0.156,5,5.557,-1.0,-0.1316,0.342,1.958,BOS bearish | Vol 2.0x | FVG | OB | ChoCH | Engulfing | Session:OPEN | StrongTrend1h | Zone:OB | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | OB+1 | ChoCH+1 | Engulfing+1 | Zone:OB+1 | Sess:OPEN | Strong1h+1 | QualityRisk:1.15,0,0.4,range
EWYUSDT,752,763,1785858300,1785869100,LONG,TRAIL,169.72,172.2658,177.3574,167.1742,1.1457158687262274,1.0123825353928932,0.13333333333333408,16,1.74,66.87,0.43416102332581363,0.005423955652151004,0.8990617399176908,base,adaptive disabled,1.25,1.0,84.5,90,100,70,80,MIDDAY,bullish,bullish,FVG,0.25,2,-1.0,8.676,0.2035,1.384,2.104,BOS bullish | Vol 1.7x | FVG | ChoCH | BullWick | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:MIDDAY | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.55,bull
SPCXUSDT,766,767,1785870900,1785872700,LONG,TRAIL,123.82,125.6773,129.3919,121.9627,0.0,-0.1333333333333337,0.1333333333333337,15,1.3,63.68,0.44427001569858754,0.014293538022574276,1.6589943235082443,base,adaptive disabled,1.25,1.0,87.5,90,100,80,80,CLOSE,bullish,bullish,OB,1.652,9,-1.0,7.6,0.1548,0.919,0.667,BOS bullish | Vol 1.3x | FVG | OB | ChoCH | Session:CLOSE | StrongTrend1h | Zone:OB | MTF 15 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | OB+1 | ChoCH+1 | Zone:OB+1 | Sess:CLOSE | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.55,range
MSTRUSDT,767,835,1785871800,1785933900,LONG,TRAIL,97.165,98.622475,101.537425,95.707525,1.3333345971861323,1.2000012638527993,0.13333333333333314,13,1.36,68.07,0.29819277108433667,0.00474558347274517,1.1597019611532708,base,adaptive disabled,1.25,1.0,83.5,90,95,70,80,CLOSE,bullish,bullish,FVG,1.624,9,1.778,7.386,0.1613,3.5,1.994,BOS bullish | Vol 1.4x | FVG | ChoCH | Session:CLOSE | StrongTrend1h | Zone:FVG | MTF 13 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTCok+1 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:CLOSE | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.575,bull
XAGUSDT,792,796,1785894300,1785898800,LONG,TRAIL,59.855,60.29529151,61.17587454,59.41470849,3.8237905365703746,3.4159584618615018,0.40783207470887245,16,1.79,65.87,0.327102803738319,0.003451267036551447,1.7138416892370854,base,adaptive disabled,1.25,1.5,78.3,90,99,50,80,OFF,bullish,bullish,FVG,2.297,6,1.149,9.802,-0.2597,0.0,1.668,BOS bullish | Vol 1.8x | FVG | MACD_Div | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | MACD_Div+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.5,range
XAUUSDT,792,796,1785894300,1785898800,LONG,TRAIL,4095.9,4122.88565916,4176.85697747,4068.91434084,2.444441325651273,1.989099474368513,0.45534185128276,16,5.55,69.61,0.31025299600532713,0.002357411248966705,1.8540586124807128,base,adaptive disabled,1.25,1.5,87.9,90,87,90,80,OFF,bullish,bullish,FVG,2.771,3,0.486,7.049,0.2585,0.0,2.805,BOS bullish | Vol 5.5x | FVG | MACD_Div | ChoCH | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | MACD_Div+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.525,bear
INTCUSDT,806,818,1785906900,1785918600,LONG,SL,100.47,101.97705,104.99115,98.96295,-1.3138250223947538,-1.4471583557280878,0.133333333333334,14,1.63,68.84,0.3915574963609921,0.007044750886926544,1.22481496454893,base,adaptive disabled,1.25,1.0,84.5,90,100,70,80,OFF,bullish,bullish,FVG,3.685,7,1.129,6.836,0.1868,0.0,1.551,BOS bullish | Vol 1.6x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.5,range
